date,temperature_2m,relativehumidity_2m,dewpoint_2m,windspeed_10m,windspeed_100m,hd_10,hd_100,windgusts_10m,Target
2019/3/31 5:00,22.9,68,14.1,6.02,9.84,5.340707511,5.375614096,12,0.8124
2019/3/31 6:00,25.1,64,14.5,6.21,9.57,5.288347634,5.305800926,13.2,0.786
2019/3/31 7:00,24.5,62,13.2,6.3,9.5,5.340707511,5.358160804,13,0.7597
2019/3/31 8:00,24.5,61,12.9,6.25,9.08,5.410520681,5.427973974,13.3,0.7333
2019/3/31 9:00,24.9,61,13.2,5.6,8.21,5.427973974,5.445427266,13.1,0.7069
2019/3/31 10:00,26.2,58,13.2,5.39,7.73,5.410520681,5.410520681,12.2,0.6805
2019/3/31 11:00,26.5,57,13.2,5.44,7.78,5.340707511,5.358160804,11.9,0.6541
2019/3/31 12:00,27.1,58,14.3,5.74,8.24,5.323254219,5.340707511,12.4,0.6529
2019/3/31 13:00,28.5,53,13.6,5.72,8.22,5.340707511,5.358160804,12.4,0.6769
2019/3/31 14:00,30.7,48,13.3,5.67,8.15,5.427973974,5.445427266,12.5,0.7008
2019/3/31 15:00,31.7,43,11.8,5.66,8.29,5.550147021,5.550147021,12.2,0.7248
2019/3/31 16:00,31.6,39,9.3,5.33,8.11,5.585053606,5.602506899,11.9,0.7488
2019/3/31 17:00,30.5,42,10,5.45,8.63,5.462880559,5.497787144,12.1,0.7727
2019/3/31 18:00,27.6,42,7.3,4.91,8.35,5.288347634,5.305800926,11,0.7568
2019/3/31 19:00,25.8,44,7,4.4,8.09,5.393067389,5.410520681,9.5,0.7009
2019/3/31 20:00,24.5,52,9.3,3.94,7.58,5.340707511,5.340707511,8.7,0.6451
2019/3/31 21:00,24.2,58,11.7,3.48,6.8,5.026548246,5.131268001,7.7,0.5892
2019/3/31 22:00,24.1,61,12.7,4.02,7.66,5.044001538,5.131268001,7.5,0.5334
2019/3/31 23:00,24.3,63,13.7,4.43,7.91,5.201081171,5.270894341,8.6,0.4775
2019/4/1 0:00,23.7,65,13.7,3.69,6.84,5.288347634,5.375614096,8.5,0.4216
2019/4/1 1:00,23,67,13.6,3.31,6.28,5.148721293,5.253441049,7.1,0.3658
2019/4/1 2:00,22.9,67,13.6,3.23,6.32,4.991641661,5.113814708,6.2,0.3099
2019/4/1 3:00,22.3,69,13.6,3.08,6.11,4.939281783,5.078908123,6.1,0.2541
2019/4/1 4:00,21.8,71,14,2.65,5.7,4.904375198,5.096361416,5.5,0.1982
2019/4/1 5:00,21.4,75,14.6,2.3,4.81,4.677482395,5.009094953,4.6,0.1627
2019/4/1 6:00,24,71,16.1,2.5,4.92,4.4331363,4.799655443,4.5,0.1476
2019/4/1 7:00,28,64,17.3,2.52,3.6,4.590215933,4.677482395,5.9,0.1325
2019/4/1 8:00,30.9,51,15,2.72,3.73,4.817108736,4.852015321,7,0.1173
2019/4/1 9:00,33.7,41,12.6,2.92,4.02,4.817108736,4.817108736,7.7,0.1022
2019/4/1 10:00,35.8,40,13.6,2.62,3.52,4.590215933,4.590215933,7.7,0.0871
2019/4/1 11:00,38.3,36,13.3,3,4.02,4.258603375,4.241150082,7.9,0.0719
2019/4/1 12:00,40.1,34,14.2,3.52,4.66,4.101523742,4.101523742,8.7,0.0907
2019/4/1 13:00,42,32,14.6,4.34,5.83,4.206243497,4.171336912,10.1,0.1434
2019/4/1 14:00,43.7,30,14.6,5.19,7.24,4.276056667,4.258603375,11.5,0.1961
2019/4/1 15:00,44.5,31,15.7,5.02,7.05,4.171336912,4.15388362,11.5,0.2489
2019/4/1 16:00,43.8,32,16.1,5.28,7.68,4.066617157,4.031710572,11.4,0.3016
2019/4/1 17:00,42.4,36,17.6,4.17,7.26,3.665191429,3.665191429,10.9,0.3543
2019/4/1 18:00,38.7,45,19.3,3.85,7.29,3.630284844,3.647738137,8.9,0.3951
2019/4/1 19:00,37.8,48,19.8,3.89,7.84,3.647738137,3.665191429,7.6,0.4242
2019/4/1 20:00,36.3,52,20.4,4.37,8.43,3.490658504,3.525565089,8.4,0.4532
2019/4/1 21:00,34.5,58,21.3,4.71,8.95,3.438298626,3.490658504,9.3,0.4822
2019/4/1 22:00,33.9,62,22.3,5.19,9.56,3.473205211,3.508111797,10.2,0.5113
2019/4/1 23:00,33.6,62,22.1,5.09,9.51,3.490658504,3.525565089,10.2,0.5403
2019/4/2 0:00,33.1,62,21.6,5,9.42,3.490658504,3.525565089,10.1,0.5693
2019/4/2 1:00,32.6,63,21.3,4.88,9.3,3.543018382,3.577924967,9.9,0.5984
2019/4/2 2:00,33.6,60,21.3,4.85,9.17,3.525565089,3.577924967,9.7,0.6274
2019/4/2 3:00,33.7,61,21.6,4.53,8.63,3.525565089,3.577924967,9.6,0.6564
2019/4/2 4:00,33.9,61,21.9,4.68,8.73,3.490658504,3.560471674,9.1,0.6855
2019/4/2 5:00,34,61,21.9,4.88,9.12,3.543018382,3.595378259,9.7,0.6986
2019/4/2 6:00,35.7,65,25,5.06,9.12,3.577924967,3.612831552,9.8,0.6958
2019/4/2 7:00,37.6,64,26.6,4.11,9.44,3.455751919,3.612831552,10,0.693
2019/4/2 8:00,40,60,27.1,4.7,7.6,3.560471674,3.612831552,9.7,0.6902
2019/4/2 9:00,43,55,27.9,5.02,7.67,3.682644722,3.682644722,10.6,0.6873
2019/4/2 10:00,46.2,50,28.5,5.33,7.71,3.735004599,3.735004599,11.3,0.6845
2019/4/2 11:00,49.6,46,29.9,5.55,7.88,3.735004599,3.717551307,12,0.6817
2019/4/2 12:00,51.8,45,31,5.61,8.06,3.682644722,3.665191429,12.2,0.6821
2019/4/2 13:00,53.2,42,30.5,6.19,8.88,3.682644722,3.682644722,13.2,0.6856
2019/4/2 14:00,53.8,39,29.3,7.09,10.39,3.839724354,3.822271062,14.3,0.6892
2019/4/2 15:00,53.4,39,28.8,6.51,10.19,3.926990817,3.892084232,14.8,0.6927
2019/4/2 16:00,50.1,48,31.2,4.27,7.82,4.136430327,4.031710572,13.2,0.6962
2019/4/2 17:00,47.6,57,33.1,3.89,7.6,4.258603375,4.136430327,8.6,0.6998
2019/4/2 18:00,44.9,75,37.5,4.25,8.35,3.857177647,3.874630939,9.3,0.7016
2019/4/2 19:00,43.9,78,37.4,4.14,8.17,3.787364477,3.839724354,11.1,0.7016
2019/4/2 20:00,42.9,79,36.8,4.48,8.61,3.822271062,3.822271062,8.3,0.7017
2019/4/2 21:00,43.5,75,36.2,5.33,9.63,4.118977035,4.136430327,10.1,0.7018
2019/4/2 22:00,41.6,77,35,6.26,10.88,4.36332313,4.380776423,12.4,0.7018
2019/4/2 23:00,37.7,85,33.8,5.41,9.99,4.380776423,4.398229715,12.5,0.7019
2019/4/3 0:00,35.8,89,33,5.06,9.6,4.276056667,4.328416545,10.7,0.7019
2019/4/3 1:00,35.7,88,32.5,5.1,9.77,4.258603375,4.310963252,9.8,0.702
2019/4/3 2:00,36.6,82,31.6,5.91,10.98,4.380776423,4.415683008,11.6,0.702
2019/4/3 3:00,37,78,30.8,6.32,11.36,4.520402763,4.537856055,12.6,0.7021
2019/4/3 4:00,37,76,30.3,6.15,10.85,4.590215933,4.625122518,12.6,0.7022
2019/4/3 5:00,36.5,73,28.7,6.9,11.91,4.729842273,4.747295565,13.8,0.7026
2019/4/3 6:00,36.9,68,27.4,6.94,11.47,4.817108736,4.834562028,14.1,0.7033
2019/4/3 7:00,37.5,61,25.3,8.3,12.89,4.869468613,4.886921906,16.3,0.7041
2019/4/3 8:00,38.1,55,23.5,8.32,12.73,4.939281783,4.939281783,17.2,0.7048
2019/4/3 9:00,38.6,48,20.7,8.35,12.62,5.009094953,5.009094953,17.7,0.7056
2019/4/3 10:00,39.5,40,17,7.91,11.72,4.939281783,4.939281783,17.7,0.7064
2019/4/3 11:00,41.5,33,14.7,8.06,11.73,4.904375198,4.904375198,17.6,0.7071
2019/4/3 12:00,44.4,28,13.1,9.58,14.05,4.956735076,4.939281783,18.8,0.7065
2019/4/3 13:00,45.6,28,14,9.73,14.51,4.921828491,4.921828491,21.6,0.7045
2019/4/3 14:00,45.4,28,14.3,8.2,12.28,4.939281783,4.921828491,20.3,0.7026
2019/4/3 15:00,46.1,28,14.9,9.19,13.78,4.956735076,4.939281783,19.2,0.7006
2019/4/3 16:00,44.9,31,15.9,8.64,13.17,4.991641661,4.974188368,18.9,0.6986
2019/4/3 17:00,42.6,38,18.5,6.17,10.35,5.061454831,5.061454831,17.4,0.6966
2019/4/3 18:00,41.5,40,19,3.99,7.21,5.096361416,5.131268001,12.6,0.668
2019/4/3 19:00,38.2,50,21.3,2.01,4.74,4.817108736,5.026548246,7.4,0.6127
2019/4/3 20:00,36,61,24,1.51,3.89,4.852015321,5.026548246,3.5,0.5573
2019/4/3 21:00,34.3,64,23.2,2.75,4.71,5.951572749,5.986479334,3.2,0.502
2019/4/3 22:00,32.8,67,22.9,2.41,5.62,0.087266463,0.087266463,4.2,0.4467
2019/4/3 23:00,31.2,71,22.8,3.36,7.25,0.401425728,0.41887902,5.8,0.3914
2019/4/4 0:00,28,82,23.1,3,6.26,0.645771823,0.680678408,6.5,0.3361
2019/4/4 1:00,26.9,85,23,2.98,6.24,0.698131701,0.715584993,5.6,0.2808
2019/4/4 2:00,26.4,87,23.1,2.66,5.69,0.977384381,0.977384381,5.3,0.2255
2019/4/4 3:00,25.9,87,22.6,2.22,4.73,1.431169987,1.343903524,4.6,0.1702
2019/4/4 4:00,26.1,86,22.5,2.21,4.3,1.658062789,1.570796327,3.6,0.1148
2019/4/4 5:00,26.2,86,22.6,1.84,3.98,1.186823891,1.361356817,3.4,0.0814
2019/4/4 6:00,26.8,79,21.3,1.41,3.04,1.431169987,1.099557429,2.8,0.0699
2019/4/4 7:00,30.3,61,18.5,0.92,1.39,1.343903524,1.204277184,3.1,0.0584
2019/4/4 8:00,32.7,51,16.6,1.63,2.19,0.820304748,0.820304748,4.6,0.0469
2019/4/4 9:00,35.3,45,16.1,1.78,2.42,0.907571211,0.907571211,5.5,0.0354
2019/4/4 10:00,37.4,42,16.6,2.08,2.72,0.959931089,0.942477796,6.2,0.0238
2019/4/4 11:00,38.8,41,17.3,2.58,3.36,0.942477796,0.925024504,7.3,0.0123
2019/4/4 12:00,39.5,41,17.8,2.73,3.53,1.151917306,1.134464014,7.7,0.0145
2019/4/4 13:00,39.1,42,17.7,3.23,4.3,1.291543646,1.256637061,8.5,0.0304
2019/4/4 14:00,38.1,40,15.9,3.3,4.37,1.326450232,1.291543646,8.6,0.0463
2019/4/4 15:00,37.4,37,13.5,3.06,4.1,1.378810109,1.343903524,8.4,0.0622
2019/4/4 16:00,35.3,38,12.4,2.96,4.22,1.361356817,1.326450232,7.7,0.078
2019/4/4 17:00,33.1,47,14.9,2.96,4.32,1.361356817,1.343903524,7,0.0939
2019/4/4 18:00,29.8,62,18.5,3.01,5.26,1.466076572,1.413716694,6.3,0.1065
2019/4/4 19:00,29.3,71,21,3.1,6.18,1.308996939,1.326450232,6.2,0.1157
2019/4/4 20:00,29.1,72,21.2,3.11,6.01,1.466076572,1.518436449,5.8,0.125
2019/4/4 21:00,29.4,72,21.5,3.44,6.55,1.431169987,1.448623279,6.6,0.1342
2019/4/4 22:00,29.6,74,22.5,3.21,6.4,1.500983157,1.570796327,6.6,0.1434
2019/4/4 23:00,30.3,74,23.1,3.31,6.62,1.518436449,1.640609497,6.3,0.1527
2019/4/5 0:00,30.3,75,23.2,3.22,6.8,1.692969374,1.8675023,6.3,0.1619
2019/4/5 1:00,32.1,71,23.7,3.14,6.6,2.111848395,2.181661565,6.1,0.1711
2019/4/5 2:00,33.2,63,22.2,3.06,6.29,2.234021443,2.338741198,6.3,0.1804
2019/4/5 3:00,33,61,21.1,2.28,5.09,2.07694181,2.321287905,6.1,0.1896
2019/4/5 4:00,32.5,62,21,3.14,6.09,1.727875959,1.972222055,5.8,0.1988
2019/4/5 5:00,31.1,77,24.7,3.93,7.76,1.692969374,1.832595715,7.6,0.1971
2019/4/5 6:00,31.4,79,25.8,3.22,6.18,1.448623279,1.727875959,7.6,0.1844
2019/4/5 7:00,31.5,83,26.8,3.45,6.36,1.745329252,1.850049007,6.4,0.1717
2019/4/5 8:00,32.1,85,28,3.37,6.54,1.780235837,1.972222055,6.6,0.159
2019/4/5 9:00,34.5,80,28.8,2.95,4.75,1.989675347,2.094395102,6.9,0.1463
2019/4/5 10:00,37.4,77,31,1.22,1.77,2.181661565,2.321287905,6.3,0.1336
2019/4/5 11:00,39.9,77,33.3,1.22,1.73,3.298672286,3.316125579,3.7,0.1209
2019/4/5 12:00,45.5,72,37.1,2.66,3.72,3.735004599,3.682644722,6.2,0.1082
2019/4/5 13:00,51.7,63,39.5,4.43,5.86,4.276056667,4.241150082,9.7,0.0956
2019/4/5 14:00,51.9,62,39.5,4.61,6.32,4.485496178,4.520402763,10,0.0829
2019/4/5 15:00,52,63,39.9,4.14,5.76,4.852015321,4.852015321,10.1,0.0702
2019/4/5 16:00,50.1,66,39.2,3.54,5.01,5.218534463,5.218534463,9.5,0.0575
2019/4/5 17:00,47.8,71,38.9,1.17,2.21,5.061454831,5.026548246,7.6,0.0448
2019/4/5 18:00,41.3,83,36.6,2.01,2.89,4.241150082,4.468042885,2.5,0.039
2019/4/5 19:00,40.7,86,36.9,1.89,3.91,3.700098014,4.15388362,2.6,0.0401
2019/4/5 20:00,38.7,90,36,2.15,3.83,3.630284844,3.996803987,2.7,0.0413
2019/4/5 21:00,37.8,92,35.7,1.79,3.96,3.612831552,3.926990817,2.6,0.0424
2019/4/5 22:00,38.1,92,36,1.93,4.72,4.345869837,4.345869837,2.7,0.0436
2019/4/5 23:00,38.1,93,36.3,2.71,5.8,4.78220215,4.729842273,4.7,0.0447
2019/4/6 0:00,38.4,93,36.6,2.15,5.39,5.096361416,4.974188368,4.3,0.0458
2019/4/6 1:00,39.5,92,37.4,1.9,4.57,4.660029103,4.886921906,3.8,0.047
2019/4/6 2:00,38.1,95,36.8,2.33,4.27,3.892084232,4.4331363,3.6,0.0481
2019/4/6 3:00,37.6,96,36.6,2.13,4.35,3.996803987,4.310963252,3.5,0.0492
2019/4/6 4:00,37,97,36.3,2.18,4.42,4.4331363,4.625122518,3.4,0.0504
2019/4/6 5:00,37.2,98,36.6,1.88,4.11,4.276056667,4.64257581,3.3,0.0579
2019/4/6 6:00,38.5,99,38.3,1.57,2.84,4.241150082,4.537856055,3.8,0.0719
2019/4/6 7:00,43.3,91,40.9,1.04,2.28,5.009094953,5.113814708,3.1,0.0859
2019/4/6 8:00,48.4,79,42.2,0.71,0.92,4.852015321,4.939281783,3.2,0.0998
2019/4/6 9:00,53.2,67,42.5,1.48,1.92,5.201081171,5.201081171,4.7,0.1138
2019/4/6 10:00,56.8,57,41.9,2.39,2.94,5.288347634,5.323254219,6.1,0.1278
2019/4/6 11:00,60.3,49,40.9,2.69,3.47,5.253441049,5.288347634,7.5,0.1417
2019/4/6 12:00,60.5,48,40.7,1.43,1.8,5.148721293,5.044001538,7.1,0.1557
2019/4/6 13:00,60.6,49,41.3,0.92,0.81,1.343903524,1.448623279,4.7,0.1697
2019/4/6 14:00,57.3,60,43.3,3.31,4.2,1.518436449,1.518436449,8,0.1836
2019/4/6 15:00,52.8,68,42.4,3.9,5.2,1.570796327,1.570796327,9.2,0.1976
2019/4/6 16:00,50.9,69,41,2.6,3.61,1.605702912,1.623156204,8.8,0.2116
2019/4/6 17:00,48.4,72,39.8,2.15,4.2,1.954768762,2.00712864,6.1,0.2255
2019/4/6 18:00,45.6,78,39,2.6,5.4,1.570796327,1.605702912,4.9,0.2596
2019/4/6 19:00,45.3,76,38.2,2.62,5.82,1.884955592,1.780235837,5,0.3139
2019/4/6 20:00,44.9,74,37.3,2.55,5.82,2.024581932,2.07694181,5.1,0.3682
2019/4/6 21:00,44.7,73,36.7,2.91,6.51,2.28638132,2.35619449,5.4,0.4224
2019/4/6 22:00,46,72,37.4,2.92,6.9,2.600540585,2.617993878,5.5,0.4767
2019/4/6 23:00,46.5,72,38.2,2.73,6.8,2.652900463,2.687807048,5.3,0.5309
2019/4/7 0:00,45.6,77,39,2.77,6.71,2.687807048,2.792526803,5,0.5852
2019/4/7 1:00,45.3,85,41.1,2.69,6.53,2.879793266,2.949606436,5,0.6395
2019/4/7 2:00,43.8,91,41.5,2.86,6.69,2.932153143,2.984513021,4.7,0.6937
2019/4/7 3:00,43.8,92,41.6,3.01,6.94,3.036872898,3.036872898,5.2,0.748
2019/4/7 4:00,43,92,41,2.72,6.63,3.036872898,3.054326191,5.2,0.8022
2019/4/7 5:00,42,93,40,2.9,6.9,3.176499239,3.176499239,5.2,0.7739
2019/4/7 6:00,46.8,83,42,3.81,6,3.228859116,3.176499239,5.2,0.6628
2019/4/7 7:00,49.3,78,42.7,3.01,6.52,3.071779484,3.071779484,6.8,0.5518
2019/4/7 8:00,54,68,43.8,2.67,4.63,2.914699851,2.897246558,6.1,0.4408
2019/4/7 9:00,57.5,63,44.9,2.82,4.34,3.036872898,3.001966313,6.6,0.3298
2019/4/7 10:00,60.1,59,45.6,2.73,3.94,2.722713633,2.670353756,6.5,0.2187
2019/4/7 11:00,60.9,58,45.9,3.18,4.69,2.373647783,2.443460953,7.3,0.1077
2019/4/7 12:00,63.1,54,46.3,3.62,5.08,2.460914245,2.513274123,8.3,0.1113
2019/4/7 13:00,65,51,46.4,4.46,6.33,2.408554368,2.460914245,9.9,0.2296
2019/4/7 14:00,64.5,53,47,4.6,6.59,2.373647783,2.408554368,10.4,0.3479
2019/4/7 15:00,63.4,56,47.2,4.25,6.86,2.28638132,2.321287905,10,0.4662
2019/4/7 16:00,59.2,64,47.1,4.32,8,2.303834613,2.408554368,9.1,0.5845
2019/4/7 17:00,58.2,67,47.4,4.36,8.38,2.49582083,2.565634,8.8,0.7027
2019/4/7 18:00,55.8,75,48.1,4.53,9.18,2.42600766,2.478367538,8.9,0.7712
2019/4/7 19:00,54,84,49.4,4.69,9.13,2.548180708,2.583087293,9,0.7898
2019/4/7 20:00,53.5,88,50.1,5.39,10.05,2.600540585,2.600540585,10.4,0.8085
2019/4/7 21:00,50.5,92,48.3,4.56,8.57,2.478367538,2.548180708,10.5,0.8271
2019/4/7 22:00,49.5,93,47.7,3.55,7.47,2.757620218,2.932153143,8.6,0.8457
2019/4/7 23:00,51.7,94,50,3.76,7.93,3.438298626,3.543018382,6.6,0.8644
2019/4/8 0:00,54.5,95,52.9,4.61,8.86,3.996803987,3.996803987,8.8,0.883
2019/4/8 1:00,55,96,54,4.72,8.78,4.15388362,4.188790205,9,0.9016
2019/4/8 2:00,55.7,96,54.6,5.07,9.24,4.328416545,4.36332313,9.8,0.9203
2019/4/8 3:00,55.3,95,53.8,6.18,10.62,4.555309348,4.555309348,12,0.9389
2019/4/8 4:00,53.3,91,50.8,7.12,11.92,4.64257581,4.660029103,14.1,0.9576
2019/4/8 5:00,50.3,91,47.9,6.7,11.5,4.71238898,4.729842273,14.3,0.9586
2019/4/8 6:00,53.1,92,50.8,6.51,11.12,4.64257581,4.660029103,13.3,0.9421
2019/4/8 7:00,53,88,49.5,5.8,9.8,4.71238898,4.729842273,13,0.9256
2019/4/8 8:00,54.6,83,49.4,6.69,9.83,4.869468613,4.869468613,13.9,0.9091
2019/4/8 9:00,56.8,76,49.4,6.32,9.24,4.904375198,4.886921906,13.6,0.8925
2019/4/8 10:00,57.5,74,49.2,5.58,8.13,4.974188368,4.956735076,13.1,0.876
2019/4/8 11:00,58.2,69,48.1,5,7.13,4.991641661,4.974188368,11.9,0.8595
2019/4/8 12:00,60,59,45.6,4.49,6.28,5.009094953,4.956735076,11.1,0.847
2019/4/8 13:00,61.3,51,42.9,5,7.09,4.991641661,4.991641661,11.3,0.8385
2019/4/8 14:00,62.3,47,41.6,4.16,5.67,4.886921906,4.869468613,11.1,0.8301
2019/4/8 15:00,64.3,44,41.7,4.33,5.93,4.834562028,4.817108736,10,0.8216
2019/4/8 16:00,64.5,44,42,2.5,3.81,4.71238898,4.625122518,9.5,0.8131
2019/4/8 17:00,61.2,53,44,1.1,2.24,3.228859116,3.316125579,5.6,0.8046
2019/4/8 18:00,46.7,85,42.3,3.45,6.37,2.094395102,2.303834613,2.9,0.7962
2019/4/8 19:00,44.9,89,41.8,3.14,6.64,2.49582083,2.600540585,6.7,0.7877
2019/4/8 20:00,45.5,87,41.8,2.77,6.39,2.687807048,2.844886681,6,0.7792
2019/4/8 21:00,45.2,87,41.7,3,6.75,3.176499239,3.263765701,5.1,0.7707
2019/4/8 22:00,46.4,83,41.6,3.01,7.12,3.508111797,3.490658504,5.6,0.7623
2019/4/8 23:00,48.2,78,41.5,1.94,5.36,3.752457892,4.066617157,8.9,0.7538
2019/4/9 0:00,48,77,41.2,2.79,6.23,3.508111797,3.874630939,10.2,0.7453
2019/4/9 1:00,48.5,77,41.7,2.86,6.74,4.276056667,4.345869837,4.7,0.7368
2019/4/9 2:00,48.4,77,41.4,4.98,9.96,4.537856055,4.607669225,8.6,0.7284
2019/4/9 3:00,47,78,40.5,6.77,12.04,4.852015321,4.904375198,12.8,0.7199
2019/4/9 4:00,43.3,84,38.8,7.09,12.27,4.991641661,5.026548246,14.2,0.7114
2019/4/9 5:00,40.1,91,37.7,6.94,11.75,5.201081171,5.253441049,14.7,0.7076
2019/4/9 6:00,41.7,84,37.2,6.25,10.01,5.410520681,5.410520681,13.8,0.7085
2019/4/9 7:00,42.8,80,37,6.57,10.1,5.288347634,5.305800926,14,0.7094
2019/4/9 8:00,44.7,71,36,7.57,11.19,5.218534463,5.218534463,15.6,0.7103
2019/4/9 9:00,47.1,65,35.8,7.78,11.36,5.166174586,5.148721293,16.2,0.7112
2019/4/9 10:00,48.4,59,34.7,7.78,11.54,5.166174586,5.166174586,16.4,0.7121
2019/4/9 11:00,49.4,52,32.5,7.65,11.32,5.166174586,5.166174586,16.3,0.713
2019/4/9 12:00,49.1,54,33.2,6.38,9.51,4.956735076,4.974188368,15.8,0.6877
2019/4/9 13:00,51.1,49,32.6,6.96,10.18,5.026548246,5.026548246,15,0.6361
2019/4/9 14:00,51.1,46,30.8,6.71,10.09,5.061454831,5.026548246,14.8,0.5845
2019/4/9 15:00,51.5,45,30.8,6.04,9.12,5.218534463,5.166174586,13.8,0.533
2019/4/9 16:00,50.1,49,31.4,5.19,8.37,5.148721293,5.218534463,12.4,0.4814
2019/4/9 17:00,49.1,52,32,4.92,8.01,5.375614096,5.427973974,12.4,0.4298
2019/4/9 18:00,44.6,66,34,2.67,4.52,6.056292504,5.846852994,10.4,0.4079
2019/4/9 19:00,42.2,78,35.8,1.55,3,0.261799388,6.248278722,5.1,0.4156
2019/4/9 20:00,40.2,86,36.3,1.8,3.05,0.977384381,0.715584993,3.3,0.4232
2019/4/9 21:00,39.1,87,35.6,1.08,1.84,0.977384381,0.855211333,3.6,0.4309
2019/4/9 22:00,38.8,90,36,1.36,2.92,5.654866776,5.619960191,2.1,0.4386
2019/4/9 23:00,38.1,89,35.1,3.47,6.31,5.480333851,5.567600314,6.3,0.4463
2019/4/10 0:00,36.7,89,33.9,3.84,6.35,5.602506899,5.707226654,7.9,0.4539
2019/4/10 1:00,35.9,90,33.2,3.22,5.46,5.654866776,5.794493117,7.5,0.4616
2019/4/10 2:00,34.9,92,32.8,3.61,5.74,0.052359878,0.122173048,7.3,0.4693
2019/4/10 3:00,33.8,89,31,2.72,4.42,0.628318531,0.663225116,7.8,0.4769
2019/4/10 4:00,32.6,92,30.6,3.32,5.98,0.27925268,0.366519143,6.1,0.4846
2019/4/10 5:00,31,93,29.2,3.37,6.29,0.20943951,0.314159265,6.2,0.4822
2019/4/10 6:00,31.9,80,26.5,3.93,6.1,0.122173048,0.174532925,6.6,0.4698
2019/4/10 7:00,33.3,71,25,4.14,6.04,0.34906585,0.331612558,9.4,0.4574
2019/4/10 8:00,35.6,65,24.9,3.81,5.42,0.401425728,0.401425728,9.1,0.445
2019/4/10 9:00,37.5,59,24.5,4.47,6.26,0.471238898,0.436332313,10.4,0.4326
2019/4/10 10:00,39.4,54,24.2,4.12,5.68,0.506145483,0.453785606,10.7,0.4202
2019/4/10 11:00,40.5,53,24.5,4.36,6,0.558505361,0.523598776,10.6,0.4078
2019/4/10 12:00,41.2,50,23.8,4.44,6.23,0.541052068,0.523598776,10.9,0.3941
2019/4/10 13:00,41.3,49,23.6,4.19,5.69,0.575958653,0.541052068,10.9,0.3791
2019/4/10 14:00,40.3,51,23.6,4.44,6.27,0.628318531,0.593411946,10.7,0.3642
2019/4/10 15:00,38.9,54,23.6,4.41,6.11,0.575958653,0.558505361,10.7,0.3492
2019/4/10 16:00,36.9,57,23,4,5.75,0.558505361,0.541052068,10.3,0.3343
2019/4/10 17:00,34.4,63,23.1,3.31,5.01,0.506145483,0.506145483,9.1,0.3193
2019/4/10 18:00,32.5,69,23.5,2.69,4.39,0.383972435,0.41887902,7.2,0.3396
2019/4/10 19:00,31.5,72,23.6,3.45,5.68,0.383972435,0.453785606,6.4,0.3951
2019/4/10 20:00,30.9,75,23.8,3.67,6.55,0.453785606,0.541052068,7,0.4505
2019/4/10 21:00,31.2,69,22.3,3.28,6.46,0.541052068,0.610865238,6.9,0.506
2019/4/10 22:00,31.1,64,20.2,3.48,6.53,0.680678408,0.698131701,7,0.5614
2019/4/10 23:00,31,66,20.8,3.4,6.51,0.820304748,0.820304748,6.6,0.6169
2019/4/11 0:00,30.8,69,21.7,3.64,6.91,1.012290966,1.029744259,7,0.6723
2019/4/11 1:00,31.1,65,20.8,3.89,7.29,1.064650844,1.099557429,7.3,0.7278
2019/4/11 2:00,31.2,66,21.3,4.07,7.74,1.134464014,1.134464014,7.7,0.7832
2019/4/11 3:00,31.4,64,20.5,4.4,8.01,1.204277184,1.221730476,8.5,0.8387
2019/4/11 4:00,31.4,64,20.6,4.46,8.22,1.221730476,1.256637061,8.5,0.8941
2019/4/11 5:00,31.3,67,21.7,4.09,7.68,1.186823891,1.256637061,8.5,0.9248
2019/4/11 6:00,31.1,77,24.6,4.71,7.86,1.274090354,1.308996939,8.2,0.9307
2019/4/11 7:00,31.4,75,24.3,5.14,8.23,1.448623279,1.483529864,10.5,0.9366
2019/4/11 8:00,31.7,72,23.9,5.46,8.46,1.431169987,1.448623279,11.2,0.9425
2019/4/11 9:00,32.1,70,23.3,5.87,9.18,1.413716694,1.431169987,12,0.9484
2019/4/11 10:00,33.7,65,23.3,5.83,8.96,1.466076572,1.466076572,12.6,0.9543
2019/4/11 11:00,34.8,63,23.6,6.25,9.46,1.448623279,1.448623279,13.2,0.9602
2019/4/11 12:00,35.9,61,24,6.53,9.82,1.483529864,1.500983157,13.4,0.9583
2019/4/11 13:00,36.2,63,24.9,6.76,10.37,1.431169987,1.448623279,14.3,0.9485
2019/4/11 14:00,36.1,65,25.4,6.38,9.91,1.413716694,1.413716694,14,0.9388
2019/4/11 15:00,37.1,64,26,6.55,10.17,1.448623279,1.448623279,13.6,0.929
2019/4/11 16:00,37.5,65,26.8,6.24,9.85,1.466076572,1.466076572,13.6,0.9193
2019/4/11 17:00,37.2,68,27.5,5.71,9.8,1.500983157,1.535889742,12.7,0.9096
2019/4/11 18:00,35.8,72,27.7,5.41,9.3,1.518436449,1.570796327,11.9,0.905
2019/4/11 19:00,35.2,74,27.6,5.3,9.6,1.535889742,1.588249619,10.6,0.9057
2019/4/11 20:00,34.4,76,27.6,5.5,9.93,1.588249619,1.658062789,10.7,0.9063
2019/4/11 21:00,34.5,76,27.7,5.14,9.49,1.692969374,1.780235837,10.7,0.907
2019/4/11 22:00,34.9,78,28.6,5.3,9.97,1.762782545,1.850049007,10.3,0.9076
2019/4/11 23:00,36.3,77,29.8,5.34,10.18,1.79768913,1.884955592,10.4,0.9083
