date,temperature_2m,relativehumidity_2m,dewpoint_2m,windspeed_10m,windspeed_100m,hd_10,hd_100,windgusts_10m,Target,season
2021-01-13 09:00:00,33.8,83,29.3,4.18,6.65,3.874630939,3.909537524,8.5,0.5858,Winter
2021-01-13 10:00:00,36.7,74,29.3,5.02,7.5,3.94444411,3.94444411,10.6,0.5887,Winter
2021-01-13 11:00:00,39.3,69,29.8,5.25,7.89,4.01425728,4.031710572,11.2,0.5917,Winter
2021-01-13 12:00:00,41.6,65,30.5,5.19,7.6,4.118977035,4.136430327,11.3,0.5654,Winter
2021-01-13 13:00:00,43.3,62,31.2,5.02,7.53,4.171336912,4.188790205,11.0,0.5098,Winter
2021-01-13 14:00:00,43.8,63,32.0,4.74,7.12,4.276056667,4.29350996,10.7,0.4543,Winter
2021-01-13 15:00:00,42.7,67,32.5,3.85,6.67,4.276056667,4.29350996,9.6,0.3988,Winter
2021-01-13 16:00:00,39.3,76,32.4,3.51,7.12,4.36332313,4.36332313,7.6,0.3433,Winter
2021-01-13 17:00:00,35.7,86,32.1,3.16,7.09,4.398229715,4.4331363,6.4,0.2878,Winter
2021-01-13 18:00:00,33.7,89,30.8,3.31,7.41,4.206243497,4.345869837,6.0,0.255,Winter
2021-01-13 19:00:00,33.0,91,30.5,3.09,7.0,4.206243497,4.328416545,5.8,0.2451,Winter
2021-01-13 20:00:00,33.1,91,30.9,3.05,6.86,4.310963252,4.380776423,5.5,0.2351,Winter
2021-01-13 21:00:00,32.2,92,30.2,2.97,6.77,4.36332313,4.485496178,5.4,0.2252,Winter
2021-01-13 22:00:00,31.3,93,29.5,2.62,6.2,4.398229715,4.537856055,5.2,0.2152,Winter
2021-01-13 23:00:00,31.2,94,29.5,2.38,5.53,4.450589593,4.607669225,4.6,0.2053,Winter
2021-01-14 00:00:00,30.8,95,29.4,2.31,5.28,4.398229715,4.537856055,4.0,0.1953,Winter
2021-01-14 01:00:00,30.4,95,29.3,2.19,5.19,4.29350996,4.4331363,3.9,0.1854,Winter
2021-01-14 02:00:00,30.0,96,29.0,2.02,4.81,4.36332313,4.50294947,3.7,0.1754,Winter
2021-01-14 03:00:00,29.3,97,28.5,1.84,4.46,4.328416545,4.555309348,3.3,0.1655,Winter
2021-01-14 04:00:00,28.3,98,27.7,1.34,3.73,4.241150082,4.57276264,2.9,0.1555,Winter
2021-01-14 05:00:00,28.1,98,27.6,1.7,3.55,3.926990817,4.328416545,2.6,0.1456,Winter
2021-01-14 06:00:00,26.1,98,25.7,2.77,3.49,3.996803987,4.485496178,3.9,0.1357,Winter
2021-01-14 07:00:00,29.8,99,29.6,1.1,2.02,4.71238898,4.555309348,3.2,0.1257,Winter
2021-01-14 08:00:00,30.8,99,30.5,0.95,0.58,1.256637061,0.541052068,2.2,0.1158,Winter
2021-01-14 09:00:00,33.7,95,32.4,1.43,2.16,1.780235837,1.79768913,3.8,0.1058,Winter
2021-01-14 10:00:00,36.2,90,33.7,2.13,2.97,2.28638132,2.303834613,5.1,0.0959,Winter
2021-01-14 11:00:00,38.7,83,34.1,2.8,3.97,2.530727415,2.548180708,6.6,0.0859,Winter
2021-01-14 12:00:00,40.2,80,34.4,3.12,4.42,2.443460953,2.478367538,7.0,0.1207,Winter
2021-01-14 13:00:00,41.4,78,34.9,3.26,4.7,2.443460953,2.478367538,7.5,0.2002,Winter
2021-01-14 14:00:00,42.2,74,34.4,3.47,4.94,2.565634,2.583087293,7.7,0.2798,Winter
2021-01-14 15:00:00,41.1,76,34.1,2.94,4.9,2.181661565,2.251474735,7.4,0.3593,Winter
2021-01-14 16:00:00,37.3,86,33.4,3.1,6.47,1.93731547,2.129301687,6.1,0.4388,Winter
2021-01-14 17:00:00,35.4,88,32.1,3.11,6.92,2.408554368,2.49582083,5.6,0.5184,Winter
2021-01-14 18:00:00,34.5,88,31.3,3.11,7.11,2.303834613,2.460914245,5.6,0.5773,Winter
2021-01-14 19:00:00,35.1,86,31.4,3.82,7.86,2.321287905,2.42600766,7.0,0.6155,Winter
2021-01-14 20:00:00,33.9,89,31.0,3.55,7.55,2.443460953,2.530727415,7.1,0.6538,Winter
2021-01-14 21:00:00,34.3,86,30.6,3.75,7.73,2.303834613,2.443460953,7.0,0.6921,Winter
2021-01-14 22:00:00,34.1,86,30.4,4.47,8.76,2.164208272,2.234021443,8.5,0.7303,Winter
2021-01-14 23:00:00,34.1,86,30.4,4.63,8.9,2.14675498,2.234021443,8.9,0.7686,Winter
2021-01-15 00:00:00,33.3,90,30.6,4.7,9.1,2.07694181,2.199114858,9.0,0.8069,Winter
2021-01-15 01:00:00,33.5,90,30.8,4.74,9.24,2.00712864,2.111848395,9.1,0.8451,Winter
2021-01-15 02:00:00,34.0,89,31.1,4.88,9.32,2.024581932,2.094395102,9.5,0.8834,Winter
2021-01-15 03:00:00,34.5,87,31.0,4.88,9.06,2.024581932,2.111848395,9.7,0.9217,Winter
2021-01-15 04:00:00,34.8,85,30.7,4.83,8.96,1.989675347,2.07694181,9.5,0.9599,Winter
2021-01-15 05:00:00,34.3,86,30.4,4.65,9.0,2.00712864,2.094395102,9.5,0.9789,Winter
2021-01-15 06:00:00,34.8,85,30.9,4.98,9.08,1.954768762,2.059488517,9.2,0.9787,Winter
2021-01-15 07:00:00,34.9,84,30.6,4.92,9.31,1.989675347,2.059488517,9.7,0.9784,Winter
2021-01-15 08:00:00,35.6,82,30.7,5.13,9.22,1.93731547,1.989675347,9.9,0.9781,Winter
2021-01-15 09:00:00,36.6,81,31.2,5.5,9.66,1.902408885,1.93731547,11.0,0.9779,Winter
2021-01-15 10:00:00,37.1,81,31.7,5.5,9.27,2.042035225,2.07694181,11.4,0.9776,Winter
2021-01-15 11:00:00,36.2,89,33.2,4.96,8.58,2.059488517,2.129301687,11.1,0.9773,Winter
2021-01-15 12:00:00,36.2,91,33.9,4.99,8.46,2.14675498,2.181661565,10.2,0.9234,Winter
2021-01-15 13:00:00,37.2,91,34.8,4.56,8.45,2.234021443,2.268928028,10.0,0.8159,Winter
2021-01-15 14:00:00,36.5,91,34.2,4.4,7.25,2.460914245,2.460914245,10.6,0.7084,Winter
2021-01-15 15:00:00,34.5,98,34.0,3.54,6.31,2.35619449,2.42600766,8.9,0.6009,Winter
2021-01-15 16:00:00,33.6,100,33.5,3.11,5.56,2.565634,2.617993878,6.6,0.4934,Winter
2021-01-15 17:00:00,33.1,100,33.0,3.01,5.3,3.071779484,3.124139361,5.6,0.3859,Winter
2021-01-15 18:00:00,33.2,99,33.0,3.32,6.16,3.909537524,3.961897402,7.0,0.3196,Winter
2021-01-15 19:00:00,32.6,99,32.3,2.8,5.44,3.752457892,3.769911184,6.2,0.2946,Winter
2021-01-15 20:00:00,32.1,99,31.9,2.56,5.42,3.508111797,3.543018382,5.3,0.2695,Winter
2021-01-15 21:00:00,32.8,98,32.3,3.01,5.69,3.508111797,3.560471674,5.6,0.2444,Winter
2021-01-15 22:00:00,32.8,95,31.4,3.4,6.08,3.560471674,3.612831552,6.5,0.2193,Winter
2021-01-15 23:00:00,30.8,93,29.1,3.05,6.26,3.543018382,3.612831552,6.4,0.1942,Winter
2021-01-16 00:00:00,28.9,93,27.1,3.26,6.93,3.612831552,3.717551307,6.0,0.1691,Winter
2021-01-16 01:00:00,28.3,92,26.3,2.91,6.27,3.612831552,3.735004599,6.0,0.144,Winter
2021-01-16 02:00:00,27.6,93,25.8,2.35,5.28,3.351032164,3.577924967,5.1,0.119,Winter
2021-01-16 03:00:00,26.9,94,25.4,1.99,4.66,3.455751919,3.543018382,4.0,0.0939,Winter
2021-01-16 04:00:00,26.4,94,24.9,1.7,4.32,3.839724354,3.874630939,3.3,0.0688,Winter
2021-01-16 05:00:00,26.1,94,24.6,1.92,4.58,4.031710572,4.15388362,3.2,0.0565,Winter
2021-01-16 06:00:00,24.2,95,22.9,2.3,4.05,3.735004599,4.01425728,3.5,0.0571,Winter
2021-01-16 07:00:00,26.1,94,24.7,1.5,3.89,3.787364477,3.909537524,3.2,0.0576,Winter
2021-01-16 08:00:00,27.6,94,26.1,2.12,4.32,3.926990817,3.979350695,4.1,0.0581,Winter
2021-01-16 09:00:00,30.3,89,27.6,2.02,3.11,4.136430327,4.136430327,5.0,0.0587,Winter
2021-01-16 10:00:00,33.2,78,27.0,3.27,4.48,4.310963252,4.29350996,6.9,0.0592,Winter
2021-01-16 11:00:00,35.1,69,26.1,3.72,5.11,4.29350996,4.310963252,8.5,0.0597,Winter
2021-01-16 12:00:00,36.4,64,25.2,4.12,5.75,4.468042885,4.485496178,9.2,0.0682,Winter
2021-01-16 13:00:00,36.6,62,24.7,4.02,5.82,4.607669225,4.625122518,9.3,0.0845,Winter
2021-01-16 14:00:00,36.4,61,24.2,3.81,5.41,4.660029103,4.660029103,9.0,0.1009,Winter
2021-01-16 15:00:00,35.6,63,24.0,3.9,5.8,4.694935688,4.677482395,8.2,0.1172,Winter
2021-01-16 16:00:00,33.4,69,24.3,3.0,5.7,4.747295565,4.729842273,8.1,0.1336,Winter
2021-01-16 17:00:00,31.8,77,25.3,2.82,5.72,4.607669225,4.625122518,5.8,0.1499,Winter
2021-01-16 18:00:00,29.5,81,24.4,3.45,6.46,4.415683008,4.4331363,6.5,0.1601,Winter
2021-01-16 19:00:00,29.7,83,25.1,3.76,7.08,4.415683008,4.485496178,7.3,0.1639,Winter
2021-01-16 20:00:00,29.0,88,25.8,3.93,7.47,4.450589593,4.50294947,7.4,0.1678,Winter
2021-01-16 21:00:00,29.8,89,27.0,3.79,7.27,4.50294947,4.57276264,7.5,0.1716,Winter
2021-01-16 22:00:00,30.8,91,28.4,3.64,6.76,4.4331363,4.57276264,7.4,0.1755,Winter
2021-01-16 23:00:00,31.1,94,29.4,3.41,6.33,4.660029103,4.799655443,7.1,0.1794,Winter
2021-01-17 00:00:00,30.9,97,30.2,3.3,6.36,4.747295565,4.939281783,6.6,0.1832,Winter
2021-01-17 01:00:00,31.1,97,30.3,3.28,6.43,4.921828491,5.078908123,6.4,0.1871,Winter
2021-01-17 02:00:00,31.5,96,30.6,3.1,5.83,4.974188368,5.096361416,6.3,0.191,Winter
2021-01-17 03:00:00,31.4,97,30.7,2.55,4.99,5.166174586,5.288347634,5.8,0.1948,Winter
2021-01-17 04:00:00,31.2,97,30.5,2.33,4.62,5.253441049,5.393067389,4.9,0.1987,Winter
2021-01-17 05:00:00,31.1,97,30.3,2.25,4.33,5.078908123,5.305800926,4.5,0.204,Winter
2021-01-17 06:00:00,32.0,96,30.9,2.72,4.88,4.817108736,4.974188368,4.2,0.2109,Winter
2021-01-17 07:00:00,31.9,94,30.4,2.91,5.2,4.78220215,4.904375198,5.5,0.2177,Winter
2021-01-17 08:00:00,32.0,93,30.1,2.61,5.55,4.78220215,4.956735076,5.8,0.2245,Winter
2021-01-17 09:00:00,33.0,86,29.3,3.61,5.39,5.044001538,5.096361416,7.5,0.2314,Winter
2021-01-17 10:00:00,35.4,73,27.6,3.54,5.06,5.218534463,5.235987756,8.0,0.2382,Winter
2021-01-17 11:00:00,35.2,72,27.1,3.07,4.4,5.044001538,5.078908123,7.8,0.245,Winter
2021-01-17 12:00:00,35.1,72,26.8,2.72,3.92,5.009094953,5.044001538,6.7,0.2411,Winter
2021-01-17 13:00:00,35.4,70,26.7,2.94,4.24,5.026548246,5.044001538,6.5,0.2265,Winter
2021-01-17 14:00:00,34.6,72,26.6,3.07,4.46,5.044001538,5.061454831,6.5,0.2119,Winter
2021-01-17 15:00:00,34.0,74,26.5,2.62,4.09,5.026548246,5.096361416,6.4,0.1973,Winter
2021-01-17 16:00:00,33.0,79,27.3,1.34,2.88,5.183627878,5.305800926,5.5,0.1827,Winter
2021-01-17 17:00:00,31.8,90,29.1,0.85,1.5,5.916666164,6.283185307,2.4,0.1681,Winter
2021-01-17 18:00:00,30.4,91,28.0,1.8,3.54,4.764748858,4.991641661,1.4,0.1534,Winter
2021-01-17 19:00:00,30.5,92,28.5,1.63,2.91,4.904375198,5.183627878,3.5,0.1388,Winter
2021-01-17 20:00:00,30.1,94,28.5,1.12,2.14,4.886921906,5.358160804,2.9,0.1242,Winter
2021-01-17 21:00:00,29.8,95,28.6,1.0,1.79,5.358160804,5.811946409,2.1,0.1096,Winter
2021-01-17 22:00:00,29.6,95,28.3,1.39,2.32,5.759586532,6.16101226,2.5,0.095,Winter
2021-01-17 23:00:00,29.4,92,27.3,1.6,2.91,6.213372137,0.06981317,3.3,0.0804,Winter
2021-01-18 00:00:00,29.2,91,26.7,1.61,2.86,5.759586532,6.073745797,3.3,0.0658,Winter
2021-01-18 01:00:00,28.9,90,26.5,1.28,2.33,5.393067389,5.742133239,3.1,0.0511,Winter
2021-01-18 02:00:00,28.9,90,26.5,1.53,2.62,5.270894341,5.585053606,2.8,0.0365,Winter
2021-01-18 03:00:00,28.6,90,26.2,1.77,3.19,5.532693729,5.724679947,3.4,0.0219,Winter
2021-01-18 04:00:00,28.3,86,24.8,1.89,3.0,5.724679947,5.829399702,3.8,0.0073,Winter
2021-01-18 05:00:00,27.6,86,24.0,1.77,3.11,5.532693729,5.707226654,3.8,0.0068,Winter
2021-01-18 06:00:00,28.2,86,24.6,2.16,3.89,5.305800926,5.480333851,3.6,0.0205,Winter
2021-01-18 07:00:00,27.6,87,24.3,2.15,3.97,5.096361416,5.305800926,4.3,0.0342,Winter
2021-01-18 08:00:00,27.5,88,24.3,2.33,4.25,4.886921906,5.131268001,4.5,0.0478,Winter
2021-01-18 09:00:00,28.9,79,23.3,3.09,4.47,5.148721293,5.183627878,6.8,0.0615,Winter
2021-01-18 10:00:00,30.8,70,22.2,3.81,5.33,5.113814708,5.113814708,8.5,0.0751,Winter
2021-01-18 11:00:00,32.3,65,21.7,3.64,5.0,4.991641661,4.991641661,8.7,0.0888,Winter
2021-01-18 12:00:00,33.0,62,21.4,3.73,5.25,4.852015321,4.852015321,8.5,0.1017,Winter
2021-01-18 13:00:00,33.6,62,21.8,3.71,5.1,4.764748858,4.747295565,8.8,0.114,Winter
2021-01-18 14:00:00,33.7,63,22.2,3.22,4.52,4.590215933,4.625122518,8.3,0.1262,Winter
2021-01-18 15:00:00,33.1,65,22.5,2.73,3.93,4.57276264,4.590215933,7.3,0.1384,Winter
2021-01-18 16:00:00,31.8,72,23.7,1.84,3.44,4.485496178,4.57276264,5.9,0.1506,Winter
2021-01-18 17:00:00,30.3,81,25.3,1.66,3.13,4.276056667,4.415683008,3.5,0.1629,Winter
2021-01-18 18:00:00,29.5,88,26.3,1.13,2.64,3.926990817,4.066617157,3.1,0.1751,Winter
2021-01-18 19:00:00,29.6,91,27.2,1.7,3.26,3.630284844,3.839724354,2.8,0.1873,Winter
2021-01-18 20:00:00,29.5,90,26.8,4.24,7.35,4.450589593,4.450589593,7.8,0.1995,Winter
2021-01-18 21:00:00,29.4,79,23.8,4.9,8.04,4.50294947,4.520402763,10.2,0.2118,Winter
2021-01-18 22:00:00,28.9,80,23.5,4.49,7.62,4.415683008,4.415683008,9.6,0.224,Winter
2021-01-18 23:00:00,27.8,79,22.1,4.63,7.93,4.468042885,4.468042885,9.2,0.2362,Winter
2021-01-19 00:00:00,26.8,81,21.9,4.39,7.71,4.50294947,4.537856055,9.2,0.2484,Winter
2021-01-19 01:00:00,26.9,80,21.6,4.0,7.06,4.485496178,4.50294947,8.5,0.2607,Winter
2021-01-19 02:00:00,25.6,84,21.5,3.86,7.13,4.415683008,4.450589593,7.8,0.2729,Winter
2021-01-19 03:00:00,25.3,87,22.1,3.61,6.74,4.380776423,4.450589593,7.2,0.2851,Winter
2021-01-19 04:00:00,25.9,87,22.5,3.96,6.95,4.537856055,4.590215933,7.2,0.2973,Winter
2021-01-19 05:00:00,26.2,83,21.7,5.12,8.45,4.78220215,4.817108736,10.1,0.3325,Winter
2021-01-19 06:00:00,25.5,80,20.2,4.67,8.16,4.537856055,4.590215933,10.1,0.3908,Winter
2021-01-19 07:00:00,25.2,76,18.8,4.79,8.17,4.520402763,4.57276264,9.5,0.449,Winter
2021-01-19 08:00:00,24.8,73,17.4,4.49,7.98,4.415683008,4.50294947,9.9,0.5072,Winter
2021-01-19 09:00:00,25.3,67,15.8,5.53,8.43,4.485496178,4.537856055,11.2,0.5654,Winter
2021-01-19 10:00:00,26.8,60,14.7,6.05,8.96,4.57276264,4.607669225,12.5,0.6236,Winter
2021-01-19 11:00:00,28.0,56,14.2,6.43,9.43,4.625122518,4.625122518,13.6,0.6818,Winter
2021-01-19 12:00:00,28.6,51,13.0,6.84,9.95,4.607669225,4.607669225,14.3,0.6681,Winter
2021-01-19 13:00:00,29.1,56,15.5,6.18,9.03,4.555309348,4.537856055,14.3,0.5824,Winter
2021-01-19 14:00:00,28.8,58,15.9,6.4,9.52,4.537856055,4.555309348,13.4,0.4967,Winter
2021-01-19 15:00:00,28.3,63,17.4,5.52,8.42,4.625122518,4.64257581,13.1,0.4111,Winter
2021-01-19 16:00:00,27.1,69,18.4,4.1,6.7,4.71238898,4.747295565,11.3,0.3254,Winter
2021-01-19 17:00:00,26.2,69,17.6,3.7,6.33,4.747295565,4.799655443,8.1,0.2397,Winter
2021-01-19 18:00:00,24.8,73,17.3,3.32,6.32,4.834562028,4.904375198,7.1,0.2215,Winter
2021-01-19 19:00:00,24.3,73,16.8,3.44,6.16,4.852015321,4.939281783,6.5,0.2709,Winter
2021-01-19 20:00:00,23.7,70,15.4,3.49,6.07,4.939281783,5.009094953,6.6,0.3202,Winter
2021-01-19 21:00:00,23.1,70,14.8,3.52,5.98,4.974188368,5.078908123,6.6,0.3696,Winter
2021-01-19 22:00:00,22.2,72,14.5,3.42,5.86,5.078908123,5.148721293,6.7,0.4189,Winter
2021-01-19 23:00:00,21.5,73,14.1,3.41,5.88,5.270894341,5.323254219,6.6,0.4683,Winter
2021-01-20 00:00:00,20.4,76,14.1,3.64,6.36,5.270894341,5.358160804,6.7,0.5176,Winter
2021-01-20 01:00:00,19.2,81,14.2,3.74,6.87,5.305800926,5.445427266,6.8,0.567,Winter
2021-01-20 02:00:00,19.1,82,14.5,3.82,6.84,5.462880559,5.619960191,7.2,0.6163,Winter
2021-01-20 03:00:00,18.4,71,10.5,4.03,7.26,5.480333851,5.619960191,7.4,0.6657,Winter
2021-01-20 04:00:00,17.5,68,8.7,3.84,6.93,5.393067389,5.515240436,7.5,0.715,Winter
2021-01-20 05:00:00,16.8,67,7.8,3.61,6.59,5.305800926,5.445427266,7.0,0.7356,Winter
2021-01-20 06:00:00,18.2,67,9.1,3.13,5.94,5.183627878,5.288347634,6.6,0.7274,Winter
2021-01-20 07:00:00,19.0,68,10.1,3.24,5.5,5.305800926,5.358160804,6.6,0.7192,Winter
2021-01-20 08:00:00,20.0,63,9.5,3.11,4.66,5.288347634,5.323254219,6.0,0.7109,Winter
2021-01-20 09:00:00,21.8,55,8.0,3.49,5.07,4.939281783,4.974188368,7.8,0.7027,Winter
2021-01-20 10:00:00,22.3,54,8.1,4.11,5.9,4.64257581,4.677482395,8.9,0.6945,Winter
2021-01-20 11:00:00,23.0,50,7.2,4.52,6.41,4.625122518,4.64257581,9.9,0.6863,Winter
2021-01-20 12:00:00,24.2,50,8.3,4.15,6.02,4.450589593,4.450589593,10.0,0.6672,Winter
2021-01-20 13:00:00,25.1,51,9.7,4.66,6.74,4.101523742,4.101523742,10.1,0.6371,Winter
2021-01-20 14:00:00,25.8,51,10.3,4.97,7.38,3.839724354,3.857177647,10.5,0.6071,Winter
2021-01-20 15:00:00,25.7,53,10.8,4.8,7.27,3.682644722,3.700098014,10.6,0.577,Winter
2021-01-20 16:00:00,25.8,54,11.4,4.25,7.16,3.560471674,3.577924967,10.1,0.547,Winter
2021-01-20 17:00:00,24.6,58,12.0,4.79,8.41,3.595378259,3.612831552,9.1,0.5169,Winter
2021-01-20 18:00:00,23.7,61,12.2,5.68,9.84,3.595378259,3.612831552,10.4,0.5239,Winter
2021-01-20 19:00:00,23.7,63,12.9,6.26,10.65,3.368485456,3.403392041,12.3,0.5679,Winter
2021-01-20 20:00:00,23.6,65,13.7,6.83,11.61,3.455751919,3.473205211,13.5,0.6119,Winter
2021-01-20 21:00:00,23.8,68,14.6,6.62,11.32,3.577924967,3.595378259,13.5,0.6559,Winter
2021-01-20 22:00:00,24.1,67,14.6,6.77,11.85,3.735004599,3.752457892,13.4,0.6999,Winter
2021-01-20 23:00:00,26.0,63,15.3,6.88,11.83,3.857177647,3.874630939,13.7,0.7439,Winter
2021-01-21 00:00:00,27.8,62,16.7,7.0,11.74,3.94444411,3.94444411,14.0,0.7879,Winter
2021-01-21 01:00:00,28.9,64,18.3,6.84,11.72,4.049163865,4.066617157,13.9,0.8319,Winter
2021-01-21 02:00:00,30.3,66,20.3,6.83,11.44,4.15388362,4.171336912,13.9,0.8759,Winter
2021-01-21 03:00:00,31.4,69,22.4,6.53,11.05,4.241150082,4.258603375,13.6,0.9199,Winter
2021-01-21 04:00:00,32.1,74,24.6,6.61,11.13,4.36332313,4.380776423,13.1,0.9639,Winter
2021-01-21 05:00:00,32.6,76,26.0,6.6,11.18,4.468042885,4.485496178,13.4,0.9742,Winter
2021-01-21 06:00:00,32.3,78,26.3,6.18,10.82,4.555309348,4.555309348,13.3,0.9507,Winter
2021-01-21 07:00:00,31.8,78,25.7,5.97,10.63,4.468042885,4.50294947,12.2,0.9272,Winter
2021-01-21 08:00:00,32.9,74,25.5,6.14,10.49,4.50294947,4.520402763,12.4,0.9038,Winter
2021-01-21 09:00:00,34.8,69,25.5,5.57,9.02,4.398229715,4.450589593,12.5,0.8803,Winter
2021-01-21 10:00:00,37.0,62,25.3,6.41,9.75,4.520402763,4.537856055,13.3,0.8568,Winter
2021-01-21 11:00:00,38.5,58,24.9,6.92,10.13,4.64257581,4.625122518,14.6,0.8333,Winter
2021-01-21 12:00:00,39.5,54,24.0,7.36,10.79,4.590215933,4.590215933,15.0,0.8345,Winter
2021-01-21 13:00:00,39.5,54,24.0,7.4,11.03,4.555309348,4.555309348,15.3,0.8605,Winter
2021-01-21 14:00:00,38.4,57,24.6,6.55,10.38,4.590215933,4.590215933,15.1,0.8864,Winter
2021-01-21 15:00:00,36.6,62,25.0,5.8,9.7,4.71238898,4.729842273,13.2,0.9123,Winter
2021-01-21 16:00:00,34.8,71,26.4,5.7,9.91,4.747295565,4.747295565,11.9,0.9383,Winter
2021-01-21 17:00:00,32.9,75,25.8,5.9,10.41,4.729842273,4.764748858,11.7,0.9642,Winter
2021-01-21 18:00:00,32.7,74,25.4,5.9,10.41,4.729842273,4.764748858,11.7,0.9678,Winter
2021-01-21 19:00:00,32.2,73,24.4,6.31,11.04,4.764748858,4.799655443,12.4,0.9491,Winter
2021-01-21 20:00:00,31.2,71,22.9,6.4,11.11,4.747295565,4.764748858,12.7,0.9303,Winter
2021-01-21 21:00:00,30.7,69,21.8,6.2,10.81,4.71238898,4.747295565,12.9,0.9116,Winter
2021-01-21 22:00:00,30.4,68,21.0,6.5,11.4,4.71238898,4.747295565,12.9,0.8928,Winter
2021-01-21 23:00:00,29.7,70,21.2,6.0,10.62,4.747295565,4.78220215,13.1,0.8741,Winter
2021-01-22 00:00:00,29.2,75,22.3,5.21,9.27,4.764748858,4.834562028,11.9,0.8553,Winter
2021-01-22 01:00:00,28.9,81,23.9,4.34,7.56,4.974188368,5.026548246,10.1,0.8366,Winter
2021-01-22 02:00:00,28.5,85,24.4,5.24,8.59,5.550147021,5.585053606,10.0,0.8178,Winter
2021-01-22 03:00:00,25.2,72,17.5,5.66,9.05,5.445427266,5.497787144,12.2,0.7991,Winter
2021-01-22 04:00:00,23.1,63,12.4,5.73,9.13,5.515240436,5.532693729,11.3,0.7803,Winter
2021-01-22 05:00:00,20.8,64,10.5,5.04,8.64,5.393067389,5.445427266,11.5,0.7696,Winter
2021-01-22 06:00:00,23.4,65,13.3,5.52,8.99,5.270894341,5.323254219,11.4,0.767,Winter
2021-01-22 07:00:00,21.9,65,11.8,5.22,8.54,5.270894341,5.323254219,11.0,0.7644,Winter
2021-01-22 08:00:00,21.4,63,10.9,5.19,8.25,5.201081171,5.253441049,10.6,0.7617,Winter
2021-01-22 09:00:00,22.0,52,7.0,6.32,9.52,5.323254219,5.340707511,13.2,0.7591,Winter
2021-01-22 10:00:00,21.5,51,6.1,5.88,8.8,5.323254219,5.340707511,13.2,0.7565,Winter
2021-01-22 11:00:00,21.6,51,6.4,5.58,8.24,5.288347634,5.288347634,12.3,0.7538,Winter
2021-01-22 12:00:00,21.8,51,6.6,5.82,8.51,5.218534463,5.235987756,12.2,0.7541,Winter
2021-01-22 13:00:00,21.3,50,5.4,5.82,8.68,5.218534463,5.218534463,12.3,0.7573,Winter
2021-01-22 14:00:00,21.3,47,4.0,5.77,8.63,5.166174586,5.183627878,12.2,0.7604,Winter
2021-01-22 15:00:00,21.0,47,3.8,5.86,8.85,5.148721293,5.183627878,11.9,0.7636,Winter
2021-01-22 16:00:00,20.4,48,4.0,5.73,8.77,5.148721293,5.183627878,12.0,0.7668,Winter
2021-01-22 17:00:00,19.8,50,4.0,5.37,8.45,5.131268001,5.183627878,11.5,0.77,Winter
2021-01-22 18:00:00,19.7,53,5.5,4.87,7.67,5.044001538,5.096361416,10.9,0.7672,Winter
2021-01-22 19:00:00,19.5,55,5.9,5.23,8.23,5.166174586,5.183627878,10.4,0.7586,Winter
2021-01-22 20:00:00,18.6,60,6.9,5.41,8.54,5.148721293,5.183627878,10.5,0.75,Winter
2021-01-22 21:00:00,18.5,58,6.2,5.46,8.46,5.166174586,5.218534463,11.0,0.7413,Winter
2021-01-22 22:00:00,18.3,55,4.8,5.02,7.82,5.253441049,5.323254219,10.8,0.7327,Winter
2021-01-22 23:00:00,17.8,56,5.0,4.77,7.58,5.288347634,5.340707511,10.1,0.7241,Winter
2021-01-23 00:00:00,17.5,59,5.5,4.63,7.24,5.288347634,5.323254219,9.6,0.7154,Winter
2021-01-23 01:00:00,17.0,60,5.5,4.57,7.32,5.218534463,5.270894341,9.1,0.7068,Winter
2021-01-23 02:00:00,16.7,63,6.1,4.43,7.21,5.148721293,5.218534463,9.1,0.6982,Winter
2021-01-23 03:00:00,16.2,64,6.2,4.3,7.21,5.148721293,5.218534463,8.8,0.6895,Winter
2021-01-23 04:00:00,15.8,68,6.9,4.25,7.12,5.131268001,5.218534463,8.5,0.6809,Winter
2021-01-23 05:00:00,15.6,69,7.3,3.99,6.9,5.096361416,5.235987756,8.2,0.6379,Winter
2021-01-23 06:00:00,15.9,67,6.7,3.55,6.77,4.886921906,5.044001538,7.7,0.5606,Winter
2021-01-23 07:00:00,16.2,66,6.8,3.54,6.09,4.991641661,5.113814708,7.7,0.4834,Winter
2021-01-23 08:00:00,17.9,64,7.7,3.4,5.25,4.956735076,5.026548246,6.8,0.4061,Winter
2021-01-23 09:00:00,20.3,57,7.6,4.0,5.77,5.270894341,5.305800926,9.0,0.3288,Winter
2021-01-23 10:00:00,21.7,53,7.4,3.69,5.1,5.288347634,5.323254219,9.0,0.2515,Winter
2021-01-23 11:00:00,23.0,51,7.6,3.53,4.92,5.148721293,5.183627878,8.4,0.1743,Winter
2021-01-23 12:00:00,23.7,50,7.8,3.45,4.79,5.096361416,5.113814708,8.4,0.147,Winter
2021-01-23 13:00:00,24.4,49,7.8,3.35,4.65,5.009094953,5.044001538,8.2,0.1697,Winter
2021-01-23 14:00:00,24.9,47,7.5,3.18,4.51,4.939281783,4.939281783,7.9,0.1923,Winter
2021-01-23 15:00:00,25.0,45,6.5,3.08,4.32,4.939281783,4.939281783,7.5,0.215,Winter
2021-01-23 16:00:00,24.2,47,6.9,2.38,3.7,5.096361416,5.044001538,6.8,0.2377,Winter
2021-01-23 17:00:00,21.7,54,7.5,1.3,2.44,0.06981317,5.672320069,4.5,0.2604,Winter
